kanji	index	reading	sentence
者	2	シャ	被害 者 は 長 期間 に 渡っ て , 行動 の 自由 や プライバシー を 侵害 さ れ た ばかり か , 不安 と 恐怖 を 感じ て 過ごさ ざる を 得 なかっ た もの で あり , また 被害 者 のみ なら ず , その 家族 に も 被害 が 及ん で おり , 結果 も 軽視 し え ない
者	8	シャ	2005 年 9 月 まで は 高齢 者 痴呆 介護 研究 ・ 研修 東京 センター が 行っ て い た 。
者	28	シャ	さらに 今年 の 5 月 初旬 に 千葉 県 佐倉 市 にて 開催 さ れる ラエリアン ムーブメント の 瞑想 セミナー に 、 鳩山 首相 及び 政府 関係 者 を ご 招待 する 予定 です 。
者	21	シャ	また 、 今回 ボス キャラ たち は 十 二 正 星座 が モチーフ に さ れ て いる ため 創作 者 曰く 、 彼 の モチーフ は 射手 座 。
者	4	シャ	多く の 脱会 者 が , 過去 を 周囲 に 暴か れる と 偏見 の 目 で 見 られる こと は 明白 。
者	16	シャ	社員 証 や 電子 マネー など 多様 な 決済 方法 に 対応 し 、 利用 者 へ の 利便 性 を 向上 さ せる など 付加 価値 を 高め られ 、 自社 の 自動 販売 機 の シェア 拡大 が 期待 でき ます 。
者	16	もの	ほとんど は 、 ゴールド ラッシュ の 頃 に 、 金鉱 を 目当て に 集まっ た 者 たち に よっ て 形成 さ れ た 町 で あっ た が 、 金鉱 が 掘り つくさ れる と ほとんど が ゴースト タウン と 化し た 。
者	27	シャ	オウム 真理 教 家族 の 会 は 1989 年 , オウム 真理 教 に 入信 し た 家族 を 取り戻す ため “ オウム 真理 教 被害 者 の 会 ” と し て スタート 。
者	2	シャ	参加 者 は 高校 生 、 大学 生 、 企業 、 他 の 組織 と 多岐 に 渡る 。
者	37	シャ	同社 の メリッサ ・ ノーマン 社長 は 、 世界 経済 減速 の 影響 で 多く の 労働 者 の 解雇 が 行わ れ た が 、 これ ら の 人々 が 自ら を 「 自営 業 者 」 「 独立 契約 労働 者 」 「 フリーランス 」 「 コンサルタント 」 など と 呼称 し て いる ケース が 多い と 指摘 。
者	33	シャ	演習 場 の 入り口 に 近い 由布 市 湯布院 町 の 若杉 地区 で は 、 タクシー 送迎 を 実施 せ ず 、 町 が ガソリン 代 を 支給 し 、 保護 者 が 送り迎え を する 。
者	11	シャ	本務 の 傍ら で 首長 や 政治 家 、 経営 者 の アドバイザー 、 企業 の 監査 役 、 政府 委員 、 自治 体 の 各種 委員 等 を 務める 。
者	32	シャ	相談 会 で は トイレ や キッチン 、 バス と いっ た 水 廻り から 、 外壁 塗装 、 増改築 、 外構 まで 、 住まい 全般 に つい て 、 来場 者 の 要望 や 不満 、 生活 スタイル など を ヒアリング する 。
者	6	シャ	インタフェース は 、 異なる 参加 者 が タイプ し た メッセージ が 、 会話 ログ に 再 構成 さ れる 順序 を 伝え なかっ た 。
者	21	もの	彼 が 市長 選 で 経歴 詐称 し た こと が 事実 で ある なら ば , 首長 に なる 者 と し て の 資格 は ない と 思い ます 。
者	41	シャ	1910 年 代 後半 頃 から 、 まず 都市 の 中心 業務 地区 から 、 後 に は 都市 の 他 の 地域 で も 、 自動 車 の 渋滞 は 専用 の 交通 路 を 持た ない 交通 事業 者 に とっ て 著しく 妨害 と なる ほど 酷く なっ て き た 。
者	11	シャ	前出 竹本 良 氏 も , この 番組 の 出演 者 です 。
者	16	シャ	しかし 、 リバイバル が 進展 し て いく なか で 、 幹部 から も 離脱 者 が 現れる 。
者	2	シャ	入場 者 は 事前 に 配布 さ れ た 整理 券 を 手 に し て い た 。
者	16	シャ	ただし 、 複雑 な 統計 や 凝り すぎ た グラフ を 出し て 、 関係 者 を 混乱 さ せ たり し ない よう 注意 する こと 。
者	5	シャ	二人 目 の 被害 者 は Y さん 。
者	6	シャ	全額 , サリン 事件 被害 者 に 対する 賠償 金 に 充て まし た 。
者	6	シャ	堀 氏 は 医療 従事 者 で は ない から 責任 が ない と 2 審 で 認定 さ れ まし た が , 堀 氏 は 薬学 博士 を 標榜 し て い た し , そう いう 詐欺 商法 を やっ て いる もの が 何 の 責任 を 取らさ れる こと も なく お 咎め も ない 。
者	18	もの	一 つ は 思想 的 裏切り と , もう 一 つ は 組織 の 分裂 を あおる 者 で ある 。
者	7	シャ	いわゆる 少年 事件 で は 加害 者 の 住所 氏名 すら 被害 者 に 伝え られ ず 、 審判 は 非 公開 で どんな 事実 認定 が なさ れ た か すら 知る よし も ない 。
者	3	もの	全て の 者 に 対する 選挙 権 は 選挙 権 法 の 規定 で 守ら れ た 。
者	10	シャ	これ は 幸福 実現 党 の 比例 区立 候補 者 の 中 で 最も 多い 得票 数 でし た 。
者	17	シャ	2007 年 3 月 14 日 、 オークレー は 「 シルバー ・ サーフィング 」 〔 高齢 者 が ウェブ を 使う こと 〕 を 採り上げ た いく つ か の テレビ 番組 に 出演 し た と 視聴 者 に 告げ て いる 。
者	39	シャ	2007 年 3 月 14 日 、 オークレー は 「 シルバー ・ サーフィング 」 〔 高齢 者 が ウェブ を 使う こと 〕 を 採り上げ た いく つ か の テレビ 番組 に 出演 し た と 視聴 者 に 告げ て いる 。
者	6	シャ	以前 の よう に 関係 者 を 次々 と 葬る よう な 力 は もはや あり ませ ん 。
者	8	シャ	それぞれ 異なる 理想 を 持つ 時間 犯罪 者 たち が 集まり 、 歴史 上 の 大きな 転換 点 と なる 20 世紀 末 から 21 世紀 初頭 に かけ て 揺さぶり を かけ 、 歴史 を 変化 さ せよう と し て いる 。
者	5	シャ	どう やら , 出演 者 に twitter 上 で 質問 が できる と いう こと の よう です 。
者	12	もの	振り抜い た 後 の 軌道 が 大きく 、 見 て いる 者 まで スカッ と さ せる 打球 を 飛ばす 。
者	8	もの	この 仕事 を 投げ出し て いっ た 者 は , その 瞬間 まで ウソ を つい て い た だけ で , その 後 も 一生 ウソつき で 生きる しか ない 。
者	17	もの	かつて は 主演 級 の 女優 など で 本名 あるいは 通名 を 非 公表 に する 者 は 稀有 で あっ た が 、 最近 の 若手 女優 の 中 に は 本名 非 公表 と する 者 も 多い 。
者	38	もの	かつて は 主演 級 の 女優 など で 本名 あるいは 通名 を 非 公表 に する 者 は 稀有 で あっ た が 、 最近 の 若手 女優 の 中 に は 本名 非 公表 と する 者 も 多い 。
者	2	シャ	経験 者 の 中途 採用 や 毎年 の 新卒 採用 に より 制作 力 強化 も し 続け て おり 、 明るい 話題 が 少なく なっ て いる 映像 業 界 の なか 、 フラッグ は 異色 な 存在 と も 言える 会社 で ある 。
者	7	シャ	加藤 D の 補佐 及び 出演 者 の 番組 の 実務 を 担当 する 。
者	14	シャ	香港 協進 聯盟 は 1994 年 7 月 に 親中 派 の 商工業 者 など が 結成 し た 政治 団体 で ある 。
者	5	シャ	この うち “ 有識 者 の 会 ” は 昨年 夏頃 に 結成 さ れ た 会 で , 統一 教会 系 出版 物 に も 登場 する 京都 大学 名誉 教授 の 渡辺 久義 氏 ら が 名 を 連ね て い ます 。
者	10	シャ	この 大 水害 に よる 死者 ・ 行方 不明 者 は 299 名 、 被害 総額 は 約 3000 億 円 で ある 。
者	20	シャ	端島 炭鉱 から 後 に 長崎 市 内 の 造船 所 へ と 移さ れ た 朝鮮 人 労働 者 に よる と 、 同じ 三菱 の 経営 ながら 造船 所 で は 危険 な 仕事 も なく 十分 な 食事 が 与え られ 、 端島 炭鉱 と は 「 天 と 地 の 差 」 で あっ た と いう 。
者	6	シャ	開館 初 年度 は 来館 者 が 33 万 人 に 上っ た 。
者	6	シャ	ホメオパシー で は , 信奉 者 の 精神 性 や 心理 状態 , 恐怖 感 を 利用 し て ホメオパシー を 絶対 視 さ せる 場合 が ある こと が , この 記事 から 読みとれ ます 。
者	14	シャ	一連 の ホメオパシー 騒動 の 最中 , 産経 新聞 で ホメオパシー の 実践 者 と し て 紹介 さ れ た 人物 に , 荻野 哲也 氏 と いう 人 が い ます 。
者	25	シャ	それ で い て , 自分 の 名前 が 記事 に 出る と 知っ た 途端 に , この 問題 に つい て 支援 者 など と “ 協議 し て いき たい ” と 言い 出し , 記事 に すれ ば “ 弁護 士 ” だ の “ 法的 な 対応 ” だ の と 言い 出す 始末 で ある 。
者	44	シャ	特攻 隊 員 たち の 遺し た 「 あと を 頼み ます 、 日本 を 良い 国 に し て 下さい 」 と いう 言葉 に 「 誇り ある 日本 を つくる 会 」 を 設立 、 歴史 小説 の 第 一 人 者 で ある 山岡 荘八 の 指導 を 受け 、 特攻 に まつわる 著作 を 刊行 し た 。
者	31	シャ	その 後 の デカルト 派 言語 学 から 生成 文法 など に 至る 近現代 の 言語 学 に も 受け継が れ て いる が 、 その 定義 は 言語 学 者 間 で 一致 し て い ない 。
者	20	シャ	本件 は 社会 的 に も 重大 悪質 な 組織 的 詐欺 で あり , 組織 の 最高 責任 者 で あっ た 斉藤 を 匿う など 警察 官 に 対する 信用 を 大きく 損なっ た 。
者	35	シャ	参加 者 から 立場 を 聞か れ た とき に は すぐ に 答え て い ます し , 休憩 時間 に は , 参加 者 から 見える ところ で 清水 建設 の 関係 者 と も 打ち合わせ を 行なっ て い ます 。
者	3	シャ	理想 主義 者 の 多い 魔戦 将軍 の 中 で は 数 少ない 現実 主義 者 。
者	16	シャ	理想 主義 者 の 多い 魔戦 将軍 の 中 で は 数 少ない 現実 主義 者 。
者	26	シャ	“ 仰木 の 里 まちづくり 連合 協議 会 ” は , これ と は 別 に 予定 地 周辺 の 10 自治 会 の 代表 者 など が 中心 と なっ て 結成 し た もの で , “ ネットワーク ” の 協力 を 受け て 活動 し て い ます 。
者	13	シャ	数百 人 規模 の ホタル 愛好 家 、 保護 団体 、 研究 者 、 自治 体 関係 者 が 集まる 予定 です 。
者	18	シャ	数百 人 規模 の ホタル 愛好 家 、 保護 団体 、 研究 者 、 自治 体 関係 者 が 集まる 予定 です 。
者	5	シャ	但し , デモ 参加 者 は 高山 牧師 へ の 誹謗 中傷 が 書か れ た 横断 幕 を 持っ て シュプレヒコール を する 3 つ の 班 と 中傷 チラシ を 撒く 班 の 総勢 40 人 程度 の 動員 に とどまり , 京都 教会 関係 者 が 持っ て き た 4 つ 目 の 横断 幕 は 箱 に 仕舞わ れ た まま で あっ た 。
者	30	シャ	大学 構内 で も ヨガ サークル の チラシ を 張っ て 勧誘 し て おり , 2 , 3 回 参加 し た だけ で 入信 し た 参加 者 も い た と いう 。
者	7	シャ	真名 は 暗殺 教団 の 指導 者 ハサン ・ サッバーハ 。
者	5	シャ	カハ・デュエロ の 広報 担当 者 は 同行 が テスト に 合格 する と ムンド 紙 に 述べ た と いう 。
者	8	シャ	1931 年 に ドイツ 人 物理 化学 者 の エーリヒ ・ ヒュッケル に よっ て 量子 力学 を 基 に 考案 さ れ た 。
者	12	シャ	一方 の カルティール は 最大 の 権力 を 得 た 聖職 者 と なる 。
者	5	シャ	合唱 団 の 年少 者 メンバー は 全員 が 統一 教会 の 二 世 だ 。
者	16	シャ	マタヌスカ と スシトナ 渓谷 は 1930 年 代 の ニュー ディール 政策 で 農地 開拓 者 が 入植 し た 地 で 、 農業 や 資源 開発 が 行わ れ た 。
