kanji	index	reading	sentence
上	7	ジョウ	カール ・ シュヴァルツシルト の 天文 学 上 の 功績 を 記念 し て 設け られ た 。
上	8	ジョウ	統一 教会 に おい て は 歴史 上 初めて 完成 し た 女性 と し て 全 人類 の 「 真 の 母 」 と 意義 付け さ れ 、 教団 内 で は 「 真 の お 母 様 」 と 呼ば れる 。
上	5	ジョウ	主に 、 You Tube 上 に アップロード し た ビデオ を ホーム ページ に 貼り付け 、 ホーム ページ 上 から 見る こと が できる よう に し て いる 。
上	56	うえ	会見 後 に 外務 省 担当 者 が 記者 団 に 説明 し た ところ に よる と 、 菅 首相 は 9 月 に 予定 さ れ て い た 訪米 に つい て 「 日本 国内 の 政治 情勢 に より 総理 と し て 行け なく なり 残念 」 と し た 上 で 、 「 約束 を 果たせ ず 申し訳 ない 」 と 陳謝 し た と いう 。
上	17	ジョウ	しかし 、 この フォント で いちばん 特徴 的 な こと は 、 完全 に META FONT 上 で デザイン さ れ た こと で ある 。
上	14	ジョウ	それぞれ 異なる 理想 を 持つ 時間 犯罪 者 たち が 集まり 、 歴史 上 の 大きな 転換 点 と なる 20 世紀 末 から 21 世紀 初頭 に かけ て 揺さぶり を かけ 、 歴史 を 変化 さ せよう と し て いる 。
上	3	ジョウ	航空 法 上 で 2人 の 操縦 士 が 乗務 する こと が 義務 付け られ て いる 航空 機 で は 通常 、 機長 と 副 操縦 士 が 1 名 ずつ 乗務 し 操縦 を 行う 。
上	8	ジョウ	どう やら , 出演 者 に twitter 上 で 質問 が できる と いう こと の よう です 。
上	2	ジョウ	歴史 上 の 偉人 の 霊言 , 現役 政治 家 の 霊言 , 宇宙 人 の 霊言 など , その 対象 を アグレッシブ に 拡張 し て き まし た が , とうとう 他宗 教 トップ の 霊言 まで 出 て き て しまう そう です 。
上	11	うえ	その 後 も 『 香港 ラプソディー 』 『 屋根 の 上 の ヴァイオリン 弾き 』 『 マイ ・ フェア ・ レディ 』 など 、 ミュージカル の 出演 が 多い が 、 『 リア 王 』 『 十 二 夜 』 など の ストレート プレイ に も 、 精力 的 に 出演 し て いる 。
上	28	ジョウ	ゴセック は 、 ロマン 派 音楽 の 時代 に おけ る 、 オーケストラ の 拡張 や 上演 に おけ る 起用 人員 の 膨張 傾向 、 ステージ 上 ・ ステージ 外 に おけ る 空間 配置 へ の こだわり など を 先取り し て いる 。
上	20	ジョウ	4 月 6 日 の チャンピオンズ リーグ 準々 決勝 ・ アーセナル と の 2nd レグ で 、 大会 史 上 6 人 目 と なる 1 試合 4 得点 を 達成 し た 。
上	31	ジョウ	前頭 骨 、 頬骨 、 篩骨 、 蝶形 骨 、 涙骨 、 上顎 骨 、 口蓋 骨 の 7 つ の 骨 が 壁 を なし 、 頭蓋 内腔 と 上 眼窩 裂 、 視 神経 孔 、 下 眼窩 裂 と いう 3 つ の 穴 で 連絡 し て いる 。
上	28	ジョウ	そして 、 これ ら の 情報 から Linux 用 の ELF バイナリ で あれ ば Linux 互換 レイヤー 経由 で 実行 する こと で 、 * BSD 上 で あっ て も Linux 用 の バイナリ を 実行 する こと が 可能 と なる 。
上	15	ジョウ	当 団体 と し て は , 貴 庁 に 対し て , 法令 上 の 根拠 を 欠い た 不 公正 な 自己 正当 化 に 強く 抗議 する と とも に , ウェブサイト 上 の 当該 記事 を 即刻 削除 し , 取り返し の つか ない 人権 侵害 等 を もたらす 見解 の 公表 を 直ちに 取りやめる よう , 厳に 要請 し ます 。
上	36	ジョウ	当 団体 と し て は , 貴 庁 に 対し て , 法令 上 の 根拠 を 欠い た 不 公正 な 自己 正当 化 に 強く 抗議 する と とも に , ウェブサイト 上 の 当該 記事 を 即刻 削除 し , 取り返し の つか ない 人権 侵害 等 を もたらす 見解 の 公表 を 直ちに 取りやめる よう , 厳に 要請 し ます 。
上	10	ジョウ	また 、 製品 デモ で は 、 Web ブラウザ 上 に 3 D 映像 コンテンツ を 表示 し 、 映像 のみ を 3 D 、 その ほか は 2 D と 、 同時 に 表示 する 場面 も 見 られ た 。
上	23	ジョウ	代表 部 事務 所 は 7 月 30 日 に この 書簡 の 原文 画像 と 日本 語 翻訳 文 を ウェブサイト 上 で 公開 。
上	12	うえ	壁 の 場合 、 防水 シート は 下 の シート に 上 の シート を かぶせる よう に し て 重ね て 貼っ て ゆか なけれ ば なら ない 。
上	18	ジョウ	彼 ら の 持つ 莫大 な 人生 経験 を 共有 する 機会 を 持とう と 、 サイト 上 に ヴィデオ ・ ブログ の 投稿 が 始め られ た 。
上	18	ジョウ	映画 の 上映 が 終了 し 、 観客 の 拍手 が 鳴り響く なか 、 スタッフ が 舞台 上 で 楽器 の セッティング を 始める と 場内 は 期待 で ざわつい た 。
上	10	うえ	原子 性 が 保証 さ れる と は 、 上 の 操作 1 、 2 が 全て 行わ れる か 、 あるいは 全く 行わ れ ない こと を 指す 。
上	35	うえ	小沢 鋭仁 環境 相 は 環境 省 内 で 記者 会見 を 開き 「 行政 の あり 方 を 反省 し 、 お わび の 気持ち で いっぱい だ 」 と 謝罪 し た 上 で 、 「 水俣 病 問題 の 全面 的 な 解決 に 向け て 取り組ん で いく ため の 、 確か な 糸口 が 開か れ た 」 と 述べ た 。
上	13	うえ	光広 の 書 は 非常 に 個性 が 強く 、 形 の 上 から 極めて 捉え にくい ところ が あり 、 手本 と なり にくい もの で ある ため 、 寛永 の 三 筆 の 書 の よう に 人々 に 流行 する こと が なかっ た 。
上	11	ジョウ	民主 党 系 と 自民 党 系 に よる 事実 上 の 与野党 対決 と なっ た 市 区長 選挙 で 、 民主 は 3 勝 7 敗 と 大きく 負け越し た 。
上	38	ジョウ	保安 装置 と し て ATC と TASC を 導入 し た が 、 南北 線 や 三田 線 と は 異なり 、 地上 区間 が 多く 降雨 の 影響 を 受け やすい こと や 、 路線 上 に 踏切 が 設置 さ れ て いる こと など の 理由 から 、 ATO は 導入 さ れ て い ない 。
上	3	うえ	潟 の 上 に なる ヴェネツィア は 、 常 に 治水 対策 が 重要 課題 で あっ た 。
上	4	ジョウ	しかし ながら 行政 上 の 課題 は この 地方 で の 大きく 長期 化 し 、 白熱 化 し た 議論 の 対象 だっ た 。
上	18	ジョウ	これ ら チェア の 使用 方法 に は 各人 の 流儀 が あり 、 さまざま な 使用 上 の テクニック が 存在 する 。
上	5	ジョウ	ヴェルサイユ 体制 から 事実 上 排除 さ れ て い た ドイツ と ソビエト ・ ロシア 政権 は 、 1922 年 に ラパロ 条約 を 結ん で 接近 し た 。
上	23	うえ	だ から , よほど の 事件 で ない 限り , 統一 信者 の 親子 問題 に は タッチ し ない の が 上 の 方針 さ 。
上	5	ジョウ	なお 、 本 ウェブサイト 上 に 表示 および 提供 する 金融 商品 取引 法 上 の ディスクロージャー の 資料 で は なく 、 その 情報 の 正確 性 、 完全 性 を 保証 する もの で は あり ませ ん 。
上	15	ジョウ	なお 、 本 ウェブサイト 上 に 表示 および 提供 する 金融 商品 取引 法 上 の ディスクロージャー の 資料 で は なく 、 その 情報 の 正確 性 、 完全 性 を 保証 する もの で は あり ませ ん 。
上	2	ジョウ	記録 上 で は 圧倒 的 優位 に 立っ た こと に なる 。
上	42	うえ	11 年度 の 学祭 に 向け 、 卒業 や 授業 の 実習 開始 など を 理由 に 2 ~ 4 年 生 の 4 人 が 引退 し 、 岩井 さん と 1 年 生 の 2人 だけ に なっ た 上 、 岩井 さん も 就職 活動 で 一時 抜ける 見込み で 、 学祭 存続 が 危ぶま れる 状況 と なっ た 。
上	31	ジョウ	自然 数 の 全体 に 通常 の 大小 関係 で 順序 を 入れ た もの は 有向 集合 で あり 、 点列 と は 自然 数 全体 の 成す 集合 上 の 写像 で ある の で 、 任意 の 列 は 有向 点 族 で ある 。
上	7	ジョウ	事故 を 沖縄 県警 も 業務 上 過失 致死傷 容疑 で 捜査 し て い た が 「 増水 の 予見 は 困難 だっ た 」 など と し て 、 立件 を 見送る 方針 。
上	43	うえ	この 事件 に つい て 、 朝日 新聞 の 鵜飼 啓 は 、 外国 人 登録 証 の 不正 更新 に よる 書類 送検 、 書記 官 と 軍 と の 関係 、 「 おかしな 金 の 動き 」 に 触れ た 上 で 、 「 だ が 、 違法 な 情報 収集 は 確認 でき ず 、 果たして 「 スパイ 」 と まで 言える の か 」 と 弁じ 、 「 それ で も 一部 で 大々 的 に 報じ られ 、 日本 の 政治 家 は 中国 の 訪問 団 と の 面会 に 及び腰 に なっ た 」 と その 影響 を 指摘 し た 。
上	6	ジョウ	だ から 例えば 同じ ツール 上 の 画面 に , 違う ソース の データ を 混在 さ せ て 見せる こと は あまり お 薦め し たく は ない の だ けど 。
上	12	ジョウ	PC - 98 時代 の ソフト を エミュレータ に より Windows 上 で 動かし て いる 。
上	34	ジョウ	事業 者 に は 、 短 期間 で の 集客 と 、 チケット 内容 や 1 日 1 店舗 限定 と いう 話題 性 に よる 、 twitter や facebook など ソーシャル メディア 上 で の クチコミ 効果 を 提供 し ます 。
上	6	うえ	オバキューム 使用 中 など 、 上 画面 右下 に ニンテン ドー 3 DS の アイコン が 表示 さ れ た タイミング が 、 ジャイロ センサー を 使用 する チャンス だ 。
上	14	ジョウ	第 3 戦 は カージナルス が 、 アルバート ・ プホルス が シリーズ 史 上 3 人 目 ・ 4 度 目 と なる 1 試合 3 本塁 打 を 記録 する など 、 16 得点 を 挙げる 大勝 を 収め た 。
上	11	ジョウ	日付 は それぞれ 表記 日 深夜 #ERROR! 実際 の 日付 上 の 未明 で ある 。
上	2	ジョウ	特に 上 生 菓子 が 好き 。
上	2	うえ	その 上 で 「 政府 に 対する 制約 は かかっ た と 思っ て いる 」 と 強調 し た 。
上	6	ジョウ	なん と 陽菜 さん が 上 半身 も 露わ に 体 を 拭い て いる 現場 を 一馬 は 目撃 し て しまい ます 。
上	4	ジョウ	リテラシー も 言論 上 の モラル も よく わから ない 素人 が 運営 する ブログ 等 で は , クレーム が つい たり 口 げんか に なっ たり し た 際 , 運営 者 が 意味 不明 な 理屈 を 口走っ て 相手 の 投稿 を 禁じる と いう 暴挙 に 出る 光景 を 目 に する こと が あり ます 。
上	34	ジョウ	4 月 15 日 、 気象 庁 は 、 宮崎 市 で 最高 気温 が 9 . 5 度 まで しか 上がら ず 、 100 年 ぶり に 4 月 の 観測 史 上 1 位 タイ の 低い 記録 と なっ た こと を 発表 し た 。
上	27	ジョウ	しかし 2007 年 以降 は ドライバー と し て の 活動 を 行っ て おら ず 、 公式 サイト も 閉鎖 さ れる など 、 事実 上 レーシング ドライバー と し て は 引退 し た 形 と なっ て いる 。
上	31	ジョウ	レンジャーズ は この 年 、 厚い 選手 層 を 武器 に レギュラー シーズン を 勝ち進み 、 5 月 中旬 以降 は ずっと 地区 首位 を 譲ら ぬ まま 球団 史 上 最高 勝率 で 地区 優勝 。
上	24	ジョウ	LG On - Screen Phone と 呼ば れる 、 メーカー 製 の ソフトウェア を 使用 する こと に より 、 PC の 画面 上 で L - 4 C を 操作 できる 。
上	4	うえ	俺 に 刃向かう 上 , 人 の 発信 源 を 正当 な 理由 なく 公開 し た 罰 と し て お前 の 心臓 を 一 突き に し て メッタ 刺し に し て やる 。
上	3	うえ	教義 の 上 で は 必ず しも 思考 停止 を 美徳 と し て いる わけ で は ない 。
上	4	うえ	秋 の 一番 上 の 姉 。
上	9	うえ	やはり 日本 の 企業 と ビジネス で 関わる 上 で , 空気 を 読む こと は 大事 な の でしょう か 。
上	3	うえ	宝箱 の 上 で 出す と カギ が 無く て も 箱 を 開ける こと が 可能 。
上	26	ジョウ	クルアーン で は 、 彼此 を 問わ ず 神 が 万物 に 対する 唯一 の 所有 者 で ある 一方 で 、 人類 は 地球 上 に おけ る 神 の 代理 人 と さ れ 、 神 の 所有 物 を 引き受ける 存在 と さ れ て いる 。
上	28	うえ	地面 近く の 葉 から 生じる 袋 は 、 底 が 広い 形 で 、 高く 伸び て から 作る 袋 は 、 底 が 狭く 、 上 が 広がっ た 形 に なる もの が 多い 。
上	2	ジョウ	配置 上 、 女性 に とっ て は 顔射 か 胸射 と なる 。
上	11	うえ	教盛 は 兄 の 経盛 と とも に 鎧 の 上 に 碇 を つなげ て 兄弟 手 を 取りあっ て 海 に 沈ん だ 。
上	5	ジョウ	学園 を 仕切る 事実 上 の トップ 。
上	12	ジョウ	車体 に つい て は 、 台車 枠 の 動軸 部分 上 に 短い 車体 を 載せる の が 普通 で あっ た 。
上	2	ジョウ	戸籍 上 は 女性 と し て 生まれ た が 、 幼い 頃 から 「 自分 は 男性 で ある 」 と の 性 自認 を 持っ て い た 。
上	49	うえ	また 同 小説 で は 藍染 に なすりつけ られ た 罪 は 、 元柳斎 の 尽力 も あっ て 藍染 の 謀略 が 認め られ た こと から 鉄裁 ・ 夜一 の 罪状 共々 取り消し と なっ た こと 、 商店 も 尸魂 界 公認 と なっ た 上 、 破面 篇 で 喜助 の 存在 が 広く 知れ 渡っ た 為 、 現世 駐在 任務 の 死神 が 多数 訪れる よう に 手 が 足り なく なり つつ ある 程 忙しく なっ て いる こと が 語ら れ て いる 。
上	9	ジョウ	クイズ を 行う 場所 や 形式 の 関係 上 、 早押し テーブル を 設置 する こと が 困難 な 場合 は 、 早押し ボタン の ボックス を 挑戦 者 の 手 に 持た せ て クイズ を 行っ た 。
上	21	ジョウ	男性 に よる 、 番組 名 ・ 曲名 等 の 簡単 な 英語 ナビゲート が あっ た が 、 WEB 上 で 情報 が 一切 公開 さ れ て おら ず 、 氏名 等 は 一切 不明 で ある 。
上	30	ジョウ	それ に 対し 、 ヨハンネス の 要求 は 「 奴隷 500 人 、 牛 5 万 頭 、 馬 1 , 0 頭 の 貢物 と 、 メネリク を 上 半身 裸 に し た 上 で 罪人 の 首枷 を つけ て 謝罪 さ せる 」 と いう もの だっ た 。
上	36	うえ	それ に 対し 、 ヨハンネス の 要求 は 「 奴隷 500 人 、 牛 5 万 頭 、 馬 1 , 0 頭 の 貢物 と 、 メネリク を 上 半身 裸 に し た 上 で 罪人 の 首枷 を つけ て 謝罪 さ せる 」 と いう もの だっ た 。
上	15	ジョウ	メディア から 「 45 年 の 歴史 を 持つ メジャー リーグ の ドラフト 史 上 で 『 最高 の 選手 』 」 と 言わ れ て い た ストラスバーグ だ が 、 この 契約 金 は 各 方面 で 話題 に なっ た 。
上	9	ジョウ	通路 を 使っ て 移動 し 、 ホーム 上 の 混雑 を 回避 する 。
上	4	うえ	簡単 で おいしい 上 に 、 栄養 の バランス が いい と なれ ば 言う こと なし です 。
上	44	ジョウ	駐車 場 は ある もの の 立体 駐車 場 で 出入り に 時間 が かかり 、 6 号 と 14 号 の 交差 点 前 で 交通 量 が 多く かつ 駅前 直結 な ため 常 に 混雑 し て おり 、 事実 上 地元 の 人 以外 の アクセス は 辛い です 。
上	11	ジョウ	また 、 奴隷 貿易 の 対象 で は なく 宗教 上 の ライバル で あっ た 北 アフリカ の イスラム 諸国 は 、 19 世紀 に は 宗主 国 オスマン 帝国 の 影響 力 が 衰え 、 自立 し た 群小 政権 も ヨーロッパ 勢力 の 経済 的 ・ 軍事 的 な 発展 に 対し て ほとんど 為す 術 が ない ほど 弱体 化 し て い た 。
